,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2
1,0.07573718152315934,0.09606197728589276,0.9866192154934565,0.9639019429907945,1.0409622964586904,0.9562351820800244,0.9595643002264399,3.458684474486395,1.0681025987904658,0.4388132984594729
2,0.05759064955430005,0.07239087583853471,0.9924011793302236,0.9822362690278993,1.0214177501138266,0.9880645975514281,0.9826456508439395,2.5645196782206314,0.9957112757097943,0.4455531048160912
