,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_time_minutes
1,2.294194704699891,2.99223446025041,-0.3827949643218036,0.7198593932130555,3.0867836790376115,-33.00580770561027,15.547402398571329,87.34326558328922,-65.3199267189916,0.171682543914775,65.42655829166667
2,6.734119360796615,7.818141362016633,-8.440034607381778,1.4807905516948023,7.858813213459446,14.776635079440883,124.20365931278718,331.2769342478584,-66.12802302803411,0.2512641982057947,65.42655829166667
