,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_time_minutes
1,14.86400463147043,19.30717040431921,-250.2427708301335,10.082123558394413,84.02631534162403,726.4429936471972,2766.921992367832,5976.633577171754,,0.4672729958779257,139.46843594833337
2,5203.001998129047,10464.611796158079,-73807849.7567264,7453.9560751047575,29240.538107996388,544979.6832997395,1937846.6983615651,2883598.923686771,,0.7000300257222432,139.46843594833337
