,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2
1,1.174334901598618,1.325531873969127,-1.224651293986898,1.1752265656164333,1.0752643889286948,1.2140185377591586,1.194999587138016,1.0155686049786607,0.8965317815327156,0.22562828343295593
2,1.1078072150054672,1.2778608959429028,-1.0675154174678476,1.0195633642691915,1.0376589179201041,1.109438698662136,1.0853962038640725,0.9896633242463276,0.8849398574026855,0.22649778390739428
