,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2
1,0.06470697708779731,0.07963542727860098,0.9263478905090387,1.075106185285719,0.8609262470021134,0.9574531370595232,1.0793257332305028,0.0008715946491870669,0.42302730610632533,0.6063910017835341
2,0.056887482817943945,0.07723017703515436,0.930729771267113,1.0112190133938457,0.8792477210330731,0.8468818593472681,1.013979062766457,0.006526693017332471,0.5451915395730537,0.6471918122545165
