,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_time_minutes
1,103.58969844512629,143.1442669534669,-0.1968010956007018,0.0,1.4187081711729597,-63.342885516426264,-44.21958812222942,-19.0299244156767,24.776951901744553,-3.683043193491997e-05,60.63205045499999
2,103.58969844512629,143.1442669534669,-0.1968010956007018,0.0,1.4187081711729597,-63.342885516426264,-44.21958812222942,-19.0299244156767,24.776951901744553,-3.683043193491997e-05,60.63205045499999
