,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2
1,1.4525635887942212e+274,inf,-inf,inf,1.0566905470240954e+275,3.468026141593861e+275,2.2226004541342563e+275,1.6574137721439727e+86,1.8603693273406951e+158,0.31137931799252716
2,,,,,,,,,,0.32233176454548096
