,MAE,RMSE,NSE,alpha,beta,HFV,HFV10,LFV,FDC,r2,training_length_days,training_time_minutes
1,0.14550509066784598,0.4032864340967456,-0.14761990010970738,0.06437856798918151,0.003164613085603686,-99.01653090787056,-99.37313895857136,-99.53378166264172,,0.35128465549736765,2246,736.1576187466667
2,0.11743015338634108,0.256393698048017,0.5361414814735026,0.8229598277935223,0.8691542202547765,-26.222785170932838,7.957014853476677,15.667151643355659,112.07653634295374,0.403584896936356,2246,736.1576187466667
